country,source,title,description,URL
France,LeMonde,Le retour à tâtons de la loi sur l’immigration,"Au sortir de la crise liée à la réforme des retraites, le gouvernement tergiverse sur les contours de ce projet de loi. Le ministre de l’intérieur, Gérald Darmanin, a dit mardi vouloir en reprendre l’examen alors qu’Emmanuel Macron avait assuré en mars qu’il serait découpé en plusieurs textes.",https://www.lemonde.fr/politique/article/2023/04/19/loi-sur-l-immigration-un-retour-a-tatons_6170151_823448.html
France,LeMonde,"Contre la fraude fiscale et sociale, le gouvernement promet de durcir la lutte","Lutter contre les différentes formes de fraude répond à un double objectif : faire entrer de l’argent dans les caisses de l’Etat, mais aussi adresser un message de fermeté aux classes moyennes.",https://www.lemonde.fr/politique/article/2023/04/19/l-executif-promet-de-durcir-la-lutte-contre-la-fraude-fiscale-et-sociale_6170142_823448.html
France,LeMonde,Emmanuel Macron rattrapé en Alsace par les huées et la colère persistante contre la réforme des retraites,"La journée du chef de l’Etat, venu visiter une usine, a été marquée par des bains de foules dans une ambiance parfois très hostile. Dans un entretien accordé aux journaux régionaux du groupe Ebra, le chef de l’Etat assure « mesurer les colères ».",https://www.lemonde.fr/politique/article/2023/04/19/emmanuel-macron-attendu-en-alsace-repart-au-contact-des-francais-pour-tenter-de-tourner-la-page-des-retraites_6170136_823448.html
France,LeMonde,"Réforme des retraites : « Sur le plan du contrôle a priori des lois, le Conseil constitutionnel n’existerait pas qu’on ne s’en rendrait pas vraiment compte »","Constatant le rôle restreint joué par le Conseil constitutionnel en comparaison de ce qu’il est dans les démocraties voisines, le juriste Dominique Chagnollaud ouvre, dans une tribune au « Monde », plusieurs pistes pour contrôler plus efficacement la constitutionnalité des lois, quitte à réformer l’institution.",https://www.lemonde.fr/idees/article/2023/04/19/reforme-des-retraites-sur-le-plan-du-controle-a-priori-des-lois-le-conseil-constitutionnel-n-existerait-pas-qu-on-ne-s-en-rendrait-pas-vraiment-compte_6170135_3232.html
France,LeMonde,"Les contours de France Travail, futur service public de l’emploi se précisent","Le rapport de la mission de préfiguration de France Travail devait être présenté par le ministre du travail, Olivier Dussopt, mercredi. Entre 2,3 et 2,7 milliards d’euros doivent être investis entre 2024 et 2026.",https://www.lemonde.fr/politique/article/2023/04/19/france-travail-les-contours-du-futur-service-public-de-l-emploi-se-precisent_6170132_823448.html
France,LeMonde,Didier Maus : « La leçon de droit parlementaire appliqué du Conseil constitutionnel sur la réforme des retraites devrait servir de modèle »,"Critiquée après sa décision de valider l’essentiel de la proposition de loi sur les retraites, l’institution a pourtant rendu un jugement en cohérence avec sa ligne habituelle, estime l’ancien conseiller d’Etat, dans une tribune au « Monde ».",https://www.lemonde.fr/idees/article/2023/04/19/didier-maus-la-lecon-de-droit-parlementaire-applique-du-conseil-constitutionnel-sur-la-reforme-des-retraites-devrait-servir-de-modele_6170126_3232.html
France,LeMonde,"Les JO 2024 à Paris, un horizon lointain dans les quartiers populaires","A moins de 500 jours de l’ouverture des Jeux olympiques et paralympiques de Paris, les banlieues du Nord et de l’Est ne sont pas encore pleinement entrées dans l’aventure et espèrent que les prochaines échéances permettront de renverser la vapeur.",https://www.lemonde.fr/sport/article/2023/04/19/les-jo-2024-a-paris-un-horizon-lointain-dans-les-quartiers-populaires_6170125_3242.html
France,LeMonde,Plus des deux tiers des actifs de plus de 40 ans craignent de ne pas tenir jusqu’à la retraite,"Selon l’étude Fondation The Adecco Group - Crédoc, publiée mercredi 19 avril, les enjeux de la seconde partie de carrière qui s’imposent aux RH en 2023 sont la santé, la rémunération et l’anticipation de l’évolution professionnelle.",https://www.lemonde.fr/emploi/article/2023/04/19/plus-des-deux-tiers-des-actifs-de-plus-de-40-ans-ne-pensent-pas-pouvoir-travailler-jusqu-a-l-age-legal-de-depart-a-la-retraite_6170121_1698637.html
France,LeMonde,Les semi-vérités du récit de la secrétaire d’Etat Sonia Backès sur la Scientologie,"Chargée des dérives sectaires, l’élue néo-calédonienne est accusée par son demi-frère d’exagérer à des fins politiques sa rupture avec sa mère morte à l’été 2022 et qui appartenait à l’Eglise de scientologie.",https://www.lemonde.fr/m-le-mag/article/2023/04/19/scientologie-les-semi-verites-du-recit-de-la-secretaire-d-etat-sonia-backes_6170112_4500055.html
France,LeMonde,"Entre Eric Dupond-Moretti et la police, l’éclaircie après l’orage",Le garde des sceaux insiste désormais sur une vision régalienne partagée entre les forces de l’ordre et la justice. Un front uni qui prend une importance particulière alors qu’Emmanuel Macron a fait de « l’ordre républicain » l’un de ses chantiers prioritaires.,https://www.lemonde.fr/societe/article/2023/04/19/entre-eric-dupond-moretti-et-la-police-l-eclaircie-apres-l-orage_6170109_3224.html
